sensor_type,temperature,humidity,soilMoisture,lightIntensity,ECO2,fanState,lightState,humidifierState,blueLightState,coolerState,timestamp
chestnut,26.1,82.6,1,345,589,True,False,True,True,True,2025-03-23 15:11:27.061
chestnut,25.8,88.6,1,457,630,True,False,True,True,True,2025-03-23 15:11:43.440
chestnut,25.4,90.7,1,411,587,False,False,False,True,True,2025-03-23 15:11:59.926
chestnut,25.3,92.5,1,464,697,False,False,False,True,True,2025-03-23 15:12:16.309
chestnut,25.4,93.0,1,469,672,False,False,False,True,True,2025-03-23 15:12:32.706
chestnut,25.4,93.3,1,562,673,False,False,False,True,True,2025-03-23 15:12:49.222
chestnut,25.5,93.6,1,555,716,False,False,False,True,True,2025-03-23 15:13:05.576
chestnut,25.5,93.9,1,574,731,False,False,False,True,True,2025-03-23 15:13:22.171
chestnut,25.6,93.8,1,506,767,False,False,False,True,True,2025-03-23 15:13:38.650
chestnut,25.7,93.9,1,467,821,False,False,False,True,True,2025-03-23 15:13:55.049
chestnut,25.7,93.7,1,469,845,False,False,False,True,True,2025-03-23 15:14:11.520
chestnut,25.8,93.6,1,503,831,False,False,False,True,True,2025-03-23 15:14:28.010
chestnut,25.8,93.5,1,505,840,False,False,False,True,True,2025-03-23 15:14:44.651
chestnut,25.9,93.5,1,522,873,False,False,False,True,True,2025-03-23 15:15:01.074
chestnut,26.0,93.4,1,498,885,False,False,False,True,True,2025-03-23 15:15:17.769
chestnut,26.0,93.5,1,467,898,False,False,False,True,True,2025-03-23 15:15:34.172
chestnut,26.0,93.4,1,555,899,False,False,False,True,True,2025-03-23 15:15:50.637
chestnut,26.1,93.3,1,483,901,False,False,False,True,True,2025-03-23 15:16:07.138
chestnut,26.1,93.3,1,502,888,False,False,False,True,True,2025-03-23 15:16:23.713
chestnut,26.2,93.1,1,503,906,False,False,False,True,True,2025-03-23 15:16:40.197
chestnut,26.2,93.1,1,496,913,False,False,False,True,True,2025-03-23 15:16:56.693
chestnut,26.3,93.0,1,464,904,False,False,False,True,True,2025-03-23 15:17:13.290
chestnut,26.3,92.9,1,487,909,False,False,False,True,True,2025-03-23 15:17:29.689
chestnut,26.3,92.8,1,455,924,False,False,False,True,True,2025-03-23 15:17:46.052
chestnut,26.4,92.7,1,555,927,True,False,False,True,True,2025-03-23 15:18:02.650
chestnut,26.2,87.5,1,343,737,True,False,False,True,True,2025-03-23 15:18:19.025
chestnut,26.1,83.4,1,374,627,True,False,True,True,True,2025-03-23 15:18:35.514
chestnut,25.8,88.4,1,511,635,True,False,True,True,True,2025-03-23 15:18:52.102
chestnut,25.4,90.4,1,494,620,False,False,False,True,True,2025-03-23 15:19:08.682
chestnut,25.4,92.3,1,510,711,False,False,False,True,True,2025-03-23 15:19:25.289
chestnut,25.4,92.8,1,560,727,False,False,False,True,True,2025-03-23 15:19:41.769
chestnut,25.4,93.2,1,559,710,False,False,False,True,True,2025-03-23 15:19:58.410
chestnut,25.4,93.5,1,565,749,False,False,False,True,True,2025-03-23 15:20:14.970
chestnut,25.5,93.7,1,572,755,False,False,False,True,True,2025-03-23 15:20:31.545
chestnut,25.6,93.9,1,508,782,False,False,False,True,True,2025-03-23 15:20:48.171
chestnut,25.6,93.7,1,511,813,False,False,False,True,True,2025-03-23 15:21:04.252
chestnut,25.7,93.7,1,505,840,False,False,False,True,True,2025-03-23 15:21:20.677
chestnut,25.7,93.6,1,473,845,False,False,False,True,True,2025-03-23 15:21:37.267
chestnut,25.8,93.5,1,511,864,False,False,False,True,True,2025-03-23 15:21:53.866
chestnut,25.9,93.6,1,464,884,False,False,False,True,True,2025-03-23 15:22:10.245
chestnut,26.0,93.5,1,466,863,False,False,False,True,True,2025-03-23 15:22:26.669
chestnut,26.0,93.5,1,464,866,False,False,False,True,True,2025-03-23 15:22:43.015
chestnut,26.0,93.4,1,576,875,False,False,False,True,True,2025-03-23 15:22:59.520
chestnut,26.1,93.4,1,470,898,False,False,False,True,True,2025-03-23 15:23:16.009
chestnut,26.1,93.2,1,465,901,False,False,False,True,True,2025-03-23 15:23:37.597
chestnut,26.2,92.9,1,464,903,False,False,False,True,True,2025-03-23 15:23:54.315
chestnut,26.2,92.9,1,469,913,False,False,False,True,True,2025-03-23 15:24:10.681
chestnut,26.3,92.8,1,503,920,False,False,False,True,True,2025-03-23 15:24:27.169
chestnut,26.3,92.6,1,475,929,False,False,False,True,True,2025-03-23 15:24:44.170
chestnut,26.3,92.5,1,464,931,False,False,False,True,True,2025-03-23 15:25:00.650
chestnut,26.3,92.3,1,511,936,True,False,False,True,True,2025-03-23 15:25:16.729
chestnut,26.2,86.6,1,305,672,True,False,False,True,True,2025-03-23 15:25:32.649
chestnut,26.1,83.1,1,377,547,True,False,True,True,True,2025-03-23 15:25:48.971
chestnut,25.8,88.2,1,495,531,True,False,True,True,True,2025-03-23 15:26:05.289
chestnut,25.5,90.5,1,472,561,False,False,False,True,True,2025-03-23 15:26:21.952
chestnut,25.4,92.2,1,483,580,False,False,False,True,True,2025-03-23 15:26:38.532
chestnut,25.4,92.6,1,511,601,False,False,False,True,True,2025-03-23 15:26:55.027
chestnut,25.4,93.0,1,574,624,False,False,False,True,True,2025-03-23 15:27:11.514
chestnut,25.4,93.4,1,530,639,False,False,False,True,True,2025-03-23 15:27:27.895
chestnut,25.5,93.4,1,1264,638,False,False,False,True,True,2025-03-23 15:27:44.492
chestnut,25.6,93.6,1,511,855,False,False,False,True,True,2025-03-23 15:28:01.066
chestnut,25.6,93.5,1,510,813,False,False,False,True,True,2025-03-23 15:28:17.243
chestnut,25.7,93.4,1,541,809,False,False,False,True,True,2025-03-23 15:28:33.635
chestnut,25.7,93.6,1,528,823,False,False,False,True,True,2025-03-23 15:28:50.240
chestnut,25.8,93.5,1,511,845,False,False,False,True,True,2025-03-23 15:29:06.714
chestnut,25.8,93.5,1,534,864,False,False,False,True,True,2025-03-23 15:29:23.200
chestnut,25.9,93.4,1,526,833,False,False,False,True,True,2025-03-23 15:29:39.687
chestnut,25.9,93.3,1,544,855,False,False,False,True,True,2025-03-23 15:29:56.332
chestnut,26.0,93.2,1,545,859,False,False,False,True,True,2025-03-23 15:30:12.874
chestnut,26.1,93.1,1,530,869,False,False,False,True,True,2025-03-23 15:30:29.454
chestnut,26.1,93.0,1,496,881,False,False,False,True,True,2025-03-23 15:30:45.733
chestnut,26.1,92.9,1,539,897,False,False,False,True,True,2025-03-23 15:31:02.211
chestnut,26.2,92.8,1,509,901,False,False,False,True,True,2025-03-23 15:31:18.596
chestnut,26.2,92.8,1,545,915,False,False,False,True,True,2025-03-23 15:31:35.184
chestnut,26.2,92.7,1,474,907,False,False,False,True,True,2025-03-23 15:31:51.679
chestnut,26.3,92.5,1,539,903,False,False,False,True,True,2025-03-23 15:32:08.181
chestnut,26.3,92.4,1,477,917,True,False,False,True,True,2025-03-23 15:32:24.658
chestnut,26.1,88.6,1,354,665,True,False,False,True,True,2025-03-23 15:32:40.937
chestnut,26.0,83.4,1,435,484,True,False,True,True,True,2025-03-23 15:32:57.535
chestnut,25.8,88.4,1,464,496,True,False,True,True,True,2025-03-23 15:33:14.023
chestnut,25.3,90.9,1,478,514,False,False,False,True,True,2025-03-23 15:33:30.397
chestnut,25.3,92.8,1,528,563,False,False,False,True,True,2025-03-23 15:33:46.884
chestnut,25.3,93.2,1,560,607,False,False,False,True,True,2025-03-23 15:34:03.156
chestnut,25.3,93.5,1,542,617,False,False,False,True,True,2025-03-23 15:34:19.656
chestnut,25.4,93.9,1,556,643,False,False,False,True,True,2025-03-23 15:34:36.131
chestnut,25.5,94.0,1,615,645,False,False,False,True,True,2025-03-23 15:34:52.525
chestnut,25.5,94.0,1,555,664,False,False,False,True,True,2025-03-23 15:35:09.118
chestnut,25.5,94.1,1,543,710,False,False,False,True,True,2025-03-23 15:35:25.596
chestnut,25.6,94.1,1,505,810,False,False,False,True,True,2025-03-23 15:35:41.879
chestnut,25.7,94.0,1,486,835,False,False,False,True,True,2025-03-23 15:35:58.466
chestnut,25.7,93.9,1,597,847,False,False,False,True,True,2025-03-23 15:36:15.077
chestnut,25.8,93.9,1,501,862,False,False,False,True,True,2025-03-23 15:36:31.433
chestnut,25.8,93.9,1,549,869,False,False,False,True,True,2025-03-23 15:36:47.933
chestnut,25.8,93.8,1,501,868,False,False,False,True,True,2025-03-23 15:37:04.302
chestnut,25.9,93.6,1,501,880,False,False,False,True,True,2025-03-23 15:37:20.788
chestnut,26.0,93.6,1,559,894,False,False,False,True,True,2025-03-23 15:37:37.292
chestnut,26.0,93.5,1,511,883,False,False,False,True,True,2025-03-23 15:37:53.767
chestnut,26.0,93.4,1,486,882,False,False,False,True,True,2025-03-23 15:38:10.173
chestnut,26.1,93.2,1,507,887,False,False,False,True,True,2025-03-23 15:38:26.657
chestnut,26.1,93.2,1,560,874,False,False,False,True,True,2025-03-23 15:38:43.291
chestnut,26.2,93.2,1,500,896,False,False,False,True,True,2025-03-23 15:38:59.850
chestnut,26.2,93.1,1,511,896,False,False,False,True,True,2025-03-23 15:39:16.330
chestnut,26.2,92.9,1,511,896,True,False,False,True,True,2025-03-23 15:39:32.889
chestnut,26.0,88.5,1,347,725,True,False,False,True,True,2025-03-23 15:39:49.380
chestnut,25.9,84.0,1,387,528,True,False,True,True,True,2025-03-23 15:40:05.785
chestnut,25.7,88.4,1,411,567,True,False,True,True,True,2025-03-23 15:40:22.155
chestnut,25.4,91.2,1,442,532,False,False,False,True,True,2025-03-23 15:40:38.555
chestnut,25.4,92.7,1,551,596,False,False,False,True,True,2025-03-23 15:40:55.029
chestnut,25.3,93.0,1,503,630,False,False,False,True,True,2025-03-23 15:41:11.510
chestnut,25.4,93.3,1,535,661,False,False,False,True,True,2025-03-23 15:41:28.009
chestnut,25.4,93.7,1,534,686,False,False,False,True,True,2025-03-23 15:41:44.384
chestnut,25.5,93.8,1,541,700,False,False,False,True,True,2025-03-23 15:42:02.017
chestnut,25.6,93.9,1,499,808,False,False,False,True,True,2025-03-23 15:42:18.652
chestnut,25.6,93.9,1,466,787,False,False,False,True,True,2025-03-23 15:42:35.130
chestnut,25.7,93.9,1,471,829,False,False,False,True,True,2025-03-23 15:42:51.612
chestnut,25.7,93.8,1,500,853,False,False,False,True,True,2025-03-23 15:43:08.090
chestnut,25.8,93.8,1,467,844,False,False,False,True,True,2025-03-23 15:43:24.438
chestnut,25.8,93.7,1,481,847,False,False,False,True,True,2025-03-23 15:43:41.028
chestnut,25.9,93.6,1,464,842,False,False,False,True,True,2025-03-23 15:43:57.501
chestnut,25.9,93.4,1,503,854,False,False,False,True,True,2025-03-23 15:44:13.988
chestnut,26.0,93.3,1,470,883,False,False,False,True,True,2025-03-23 15:44:30.364
chestnut,26.0,93.3,1,477,894,False,False,False,True,True,2025-03-23 15:44:46.746
chestnut,26.1,93.2,1,466,896,False,False,False,True,True,2025-03-23 15:45:03.133
chestnut,26.1,93.0,1,487,887,False,False,False,True,True,2025-03-23 15:45:19.730
chestnut,26.1,92.8,1,505,945,False,False,False,True,True,2025-03-23 15:45:36.311
chestnut,26.2,92.8,1,464,931,False,False,False,True,True,2025-03-23 15:45:52.700
chestnut,26.2,92.7,1,468,960,False,False,False,True,True,2025-03-23 15:46:09.078
chestnut,26.2,92.6,1,484,937,False,False,False,True,True,2025-03-23 15:46:26.011
chestnut,26.3,92.3,1,545,961,True,False,False,True,True,2025-03-23 15:46:42.490
chestnut,26.1,88.1,1,393,694,True,False,False,True,True,2025-03-23 15:46:59.129
chestnut,26.0,83.7,1,367,537,True,False,True,True,True,2025-03-23 15:47:15.692
chestnut,25.8,87.1,1,496,519,True,False,True,True,True,2025-03-23 15:47:32.338
chestnut,25.5,90.5,1,212,497,False,False,False,True,True,2025-03-23 15:47:48.929
chestnut,25.4,91.8,1,563,608,False,False,False,True,True,2025-03-23 15:48:05.310
chestnut,25.4,92.2,1,571,614,False,False,False,True,True,2025-03-23 15:48:21.901
chestnut,25.4,92.7,1,591,622,False,False,False,True,True,2025-03-23 15:48:38.389
chestnut,25.5,93.0,1,582,644,False,False,False,True,True,2025-03-23 15:48:54.967
chestnut,25.5,93.2,1,571,659,False,False,False,True,True,2025-03-23 15:49:11.252
chestnut,25.6,93.3,1,508,757,False,False,False,True,True,2025-03-23 15:49:27.739
chestnut,25.6,93.3,1,511,763,False,False,False,True,True,2025-03-23 15:49:44.120
chestnut,25.7,93.4,1,545,802,False,False,False,True,True,2025-03-23 15:50:00.504
chestnut,25.7,93.3,1,509,825,False,False,False,True,True,2025-03-23 15:50:16.887
chestnut,25.8,93.3,1,451,878,False,False,False,True,True,2025-03-23 15:50:33.189
chestnut,25.9,93.2,1,470,874,False,False,False,True,True,2025-03-23 15:50:49.556
chestnut,25.9,93.2,1,453,872,False,False,False,True,True,2025-03-23 15:51:06.179
chestnut,25.9,93.1,1,511,890,False,False,False,True,True,2025-03-23 15:51:22.654
chestnut,26.0,93.0,1,471,895,False,False,False,True,True,2025-03-23 15:51:39.051
chestnut,26.0,92.9,1,506,904,False,False,False,True,True,2025-03-23 15:51:55.531
chestnut,26.1,92.8,1,470,896,False,False,False,True,True,2025-03-23 15:52:11.889
chestnut,26.1,92.6,1,498,906,False,False,False,True,True,2025-03-23 15:52:28.269
chestnut,26.2,92.5,1,466,883,False,False,False,True,True,2025-03-23 15:52:44.657
chestnut,26.2,92.4,1,506,901,False,False,False,True,True,2025-03-23 15:53:01.140
chestnut,26.2,92.1,1,471,920,False,False,False,True,True,2025-03-23 15:53:17.538
chestnut,26.3,92.1,1,492,913,False,False,False,True,True,2025-03-23 15:53:34.141
chestnut,26.3,91.9,1,503,912,True,False,False,True,True,2025-03-23 15:53:50.505
chestnut,26.1,86.6,1,401,599,True,False,False,True,True,2025-03-23 15:54:06.995
chestnut,26.0,82.8,1,386,439,True,False,True,True,True,2025-03-23 15:54:23.490
chestnut,25.7,87.9,1,457,421,True,False,True,True,True,2025-03-23 15:54:39.972
chestnut,25.3,90.6,1,401,434,False,False,False,True,True,2025-03-23 15:54:56.478
chestnut,25.3,92.4,1,450,542,False,False,False,True,True,2025-03-23 15:55:12.946
chestnut,25.3,92.7,1,619,580,False,False,False,True,True,2025-03-23 15:55:29.313
chestnut,25.3,93.1,1,544,573,False,False,False,True,True,2025-03-23 15:55:45.703
chestnut,25.4,93.5,1,511,630,False,False,False,True,True,2025-03-23 15:56:02.197
chestnut,25.4,93.8,1,529,670,False,False,False,True,True,2025-03-23 15:56:18.779
chestnut,25.5,93.8,1,504,726,False,False,False,True,True,2025-03-23 15:56:35.375
chestnut,25.5,93.8,1,458,787,False,False,False,True,True,2025-03-23 15:56:51.653
chestnut,25.6,93.9,1,477,772,False,False,False,True,True,2025-03-23 15:57:08.047
chestnut,25.6,93.8,1,488,807,False,False,False,True,True,2025-03-23 15:57:24.517
chestnut,25.7,93.8,1,510,813,False,False,False,True,True,2025-03-23 15:57:41.120
chestnut,25.7,93.8,1,495,828,False,False,False,True,True,2025-03-23 15:57:57.492
chestnut,25.8,93.7,1,505,836,False,False,False,True,True,2025-03-23 15:58:13.888
chestnut,25.8,93.7,1,485,834,False,False,False,True,True,2025-03-23 15:58:30.565
chestnut,25.9,93.6,1,496,839,False,False,False,True,True,2025-03-23 15:58:46.848
chestnut,25.9,93.5,1,496,828,False,False,False,True,True,2025-03-23 15:59:03.333
chestnut,25.9,93.4,1,496,854,False,False,False,True,True,2025-03-23 15:59:20.049
chestnut,26.0,93.2,1,549,847,False,False,False,True,True,2025-03-23 15:59:36.650
chestnut,26.0,93.3,1,511,862,False,False,False,True,True,2025-03-23 15:59:53.130
chestnut,26.1,93.2,1,511,867,False,False,False,True,True,2025-03-23 16:00:09.769
chestnut,26.1,93.1,1,466,871,False,False,False,True,True,2025-03-23 16:00:26.329
chestnut,26.1,93.0,1,464,899,False,False,False,True,True,2025-03-23 16:00:42.810
chestnut,26.2,92.8,1,464,888,True,False,False,True,True,2025-03-23 16:00:59.366
chestnut,25.9,87.9,1,390,640,True,False,False,True,True,2025-03-23 16:01:15.746
chestnut,25.8,83.8,1,430,462,True,False,True,True,True,2025-03-23 16:01:32.140
chestnut,25.6,88.5,1,359,453,True,False,True,True,True,2025-03-23 16:01:48.512
chestnut,25.3,91.2,1,526,471,False,False,False,True,True,2025-03-23 16:02:04.993
chestnut,25.2,92.7,1,461,569,False,False,False,True,True,2025-03-23 16:02:21.379
chestnut,25.3,93.0,1,567,574,False,False,False,True,True,2025-03-23 16:02:37.984
chestnut,25.3,93.4,1,555,632,False,False,False,True,True,2025-03-23 16:02:54.471
chestnut,25.4,93.6,1,571,694,False,False,False,True,True,2025-03-23 16:03:10.836
chestnut,25.4,93.8,1,511,729,False,False,False,True,True,2025-03-23 16:03:27.335
chestnut,25.5,94.0,1,511,729,False,False,False,True,True,2025-03-23 16:03:43.930
chestnut,25.5,93.9,1,500,767,False,False,False,True,True,2025-03-23 16:04:00.570
chestnut,25.6,93.8,1,560,753,False,False,False,True,True,2025-03-23 16:04:17.131
chestnut,25.6,93.9,1,526,800,False,False,False,True,True,2025-03-23 16:04:33.597
chestnut,25.6,93.8,1,501,813,False,False,False,True,True,2025-03-23 16:04:50.179
chestnut,25.7,93.7,1,567,822,False,False,False,True,True,2025-03-23 16:05:06.768
chestnut,25.8,93.7,1,511,828,False,False,False,True,True,2025-03-23 16:05:23.265
chestnut,25.8,93.6,1,467,823,False,False,False,True,True,2025-03-23 16:05:39.739
chestnut,25.8,93.6,1,509,830,False,False,False,True,True,2025-03-23 16:05:56.217
chestnut,25.9,93.5,1,466,837,False,False,False,True,True,2025-03-23 16:06:12.817
chestnut,25.9,93.4,1,508,855,False,False,False,True,True,2025-03-23 16:06:29.294
chestnut,26.0,93.3,1,464,845,False,False,False,True,True,2025-03-23 16:06:45.894
chestnut,26.0,93.3,1,496,859,False,False,False,True,True,2025-03-23 16:07:02.267
chestnut,26.1,93.3,1,460,866,False,False,False,True,True,2025-03-23 16:07:18.661
chestnut,26.1,93.1,1,587,878,False,False,False,True,True,2025-03-23 16:07:35.140
chestnut,26.1,93.1,1,479,913,False,False,False,True,True,2025-03-23 16:07:51.730
chestnut,26.2,92.8,1,474,883,True,False,False,True,True,2025-03-23 16:08:08.136
chestnut,26.0,88.5,1,392,675,True,False,False,True,True,2025-03-23 16:08:24.405
chestnut,25.8,84.3,1,410,472,True,False,True,True,True,2025-03-23 16:08:40.811
chestnut,25.7,88.9,1,453,448,True,False,True,True,True,2025-03-23 16:08:57.449
chestnut,25.3,91.3,1,496,446,False,False,False,True,True,2025-03-23 16:09:14.011
chestnut,25.2,92.8,1,509,544,False,False,False,True,True,2025-03-23 16:09:30.570
chestnut,25.2,93.0,1,560,548,False,False,False,True,True,2025-03-23 16:09:47.141
chestnut,25.3,93.3,1,530,606,False,False,False,True,True,2025-03-23 16:10:03.524
chestnut,25.3,93.9,1,574,671,False,False,False,True,True,2025-03-23 16:10:20.114
chestnut,25.4,94.0,1,587,656,False,False,False,True,True,2025-03-23 16:10:36.610
chestnut,25.5,94.0,1,463,700,False,False,False,True,True,2025-03-23 16:10:55.443
chestnut,25.5,94.2,1,467,740,False,False,False,True,True,2025-03-23 16:11:11.306
chestnut,25.5,94.2,1,482,771,False,False,False,True,True,2025-03-23 16:11:27.085
chestnut,25.6,94.2,1,465,810,False,False,False,True,True,2025-03-23 16:11:42.968
chestnut,25.6,94.2,1,532,816,False,False,False,True,True,2025-03-23 16:11:58.817
chestnut,25.7,94.1,1,558,835,False,False,False,True,True,2025-03-23 16:12:15.099
chestnut,25.7,94.0,1,470,853,False,False,False,True,True,2025-03-23 16:12:31.490
chestnut,25.7,93.9,1,473,853,False,False,False,True,True,2025-03-23 16:12:47.980
chestnut,25.8,93.8,1,481,871,False,False,False,True,True,2025-03-23 16:13:04.470
chestnut,25.9,93.8,1,509,889,False,False,False,True,True,2025-03-23 16:13:21.052
chestnut,25.8,93.6,1,484,923,False,False,False,True,True,2025-03-23 16:13:37.552
chestnut,25.9,93.5,1,489,885,False,False,False,True,True,2025-03-23 16:13:54.053
chestnut,25.9,93.3,1,464,897,False,False,False,True,True,2025-03-23 16:14:10.517
chestnut,26.0,93.1,1,469,910,False,False,False,True,True,2025-03-23 16:14:47.083
chestnut,26.1,93.0,1,482,913,False,False,False,True,True,2025-03-23 16:15:03.501
chestnut,26.1,92.9,1,528,914,True,False,False,True,True,2025-03-23 16:15:21.886
chestnut,25.8,87.5,1,369,553,True,False,False,True,True,2025-03-23 16:15:40.118
chestnut,25.8,83.6,1,432,400,True,False,True,True,True,2025-03-23 16:15:56.592
chestnut,25.5,88.9,1,432,400,True,False,True,True,True,2025-03-23 16:16:13.083
chestnut,25.1,90.8,1,511,400,False,False,False,True,True,2025-03-23 16:16:29.564
chestnut,25.1,92.8,1,466,490,False,False,False,True,True,2025-03-23 16:16:45.953
chestnut,25.1,93.2,1,489,525,False,False,False,True,True,2025-03-23 16:17:02.336
chestnut,25.1,93.5,1,572,523,False,False,False,True,True,2025-03-23 16:17:18.825
chestnut,25.2,93.9,1,549,547,False,False,False,True,True,2025-03-23 16:17:35.204
chestnut,25.3,94.2,1,557,601,False,False,False,True,True,2025-03-23 16:17:51.497
chestnut,25.3,94.2,1,469,735,False,False,False,True,True,2025-03-23 16:18:07.986
chestnut,25.4,94.1,1,472,791,False,False,False,True,True,2025-03-23 16:18:24.263
chestnut,25.4,94.3,1,501,770,False,False,False,True,True,2025-03-23 16:18:40.650
chestnut,25.5,94.3,1,464,824,False,False,False,True,True,2025-03-23 16:18:57.041
chestnut,25.6,94.2,1,495,846,False,False,False,True,True,2025-03-23 16:19:13.420
chestnut,25.6,94.1,1,468,863,False,False,False,True,True,2025-03-23 16:19:30.009
chestnut,25.6,94.1,1,458,843,False,False,False,True,True,2025-03-23 16:19:46.393
chestnut,25.7,94.0,1,464,855,False,False,False,True,True,2025-03-23 16:20:02.773
chestnut,25.7,94.0,1,445,831,False,False,False,True,True,2025-03-23 16:20:20.071
chestnut,25.8,93.8,1,505,824,False,False,False,True,True,2025-03-23 16:20:36.352
chestnut,25.8,93.7,1,465,861,False,False,False,True,True,2025-03-23 16:20:52.737
chestnut,25.9,93.7,1,464,862,False,False,False,True,True,2025-03-23 16:21:09.122
chestnut,25.8,93.7,1,499,846,False,False,False,True,True,2025-03-23 16:21:25.770
chestnut,25.9,93.4,1,496,877,False,False,False,True,True,2025-03-23 16:21:42.252
chestnut,25.9,93.4,1,511,867,False,False,False,True,True,2025-03-23 16:21:59.051
chestnut,26.0,93.3,1,459,907,False,False,False,True,True,2025-03-23 16:22:15.197
chestnut,26.0,93.1,1,539,897,True,False,False,True,True,2025-03-23 16:22:31.669
chestnut,25.7,88.6,1,379,508,True,False,False,True,True,2025-03-23 16:22:48.262
chestnut,25.6,83.7,1,398,400,True,False,True,True,True,2025-03-23 16:23:04.847
chestnut,25.4,88.7,1,454,400,True,False,True,True,True,2025-03-23 16:23:21.127
chestnut,25.0,91.2,1,413,400,False,False,False,True,True,2025-03-23 16:23:37.415
chestnut,25.0,93.0,1,470,478,False,False,False,True,True,2025-03-23 16:23:53.991
chestnut,25.0,93.2,1,524,492,False,False,False,True,True,2025-03-23 16:24:10.272
chestnut,25.0,93.6,1,624,492,False,False,False,True,True,2025-03-23 16:24:26.890
chestnut,25.1,94.1,1,558,579,False,False,False,True,True,2025-03-23 16:24:43.457
chestnut,25.2,94.3,1,548,590,False,False,False,True,True,2025-03-23 16:25:00.160
chestnut,25.2,94.3,1,489,625,False,False,False,True,True,2025-03-23 16:25:16.740
chestnut,25.3,94.3,1,468,719,False,False,False,True,True,2025-03-23 16:25:33.124
chestnut,25.3,94.3,1,471,732,False,False,False,True,True,2025-03-23 16:25:49.501
chestnut,25.4,94.4,1,462,769,False,False,False,True,True,2025-03-23 16:26:06.016
chestnut,25.5,94.2,1,471,837,False,False,False,True,True,2025-03-23 16:26:22.381
chestnut,25.5,94.2,1,483,837,False,False,False,True,True,2025-03-23 16:26:38.872
chestnut,25.5,94.2,1,466,845,False,False,False,True,True,2025-03-23 16:26:55.347
chestnut,25.6,94.1,1,503,853,False,False,False,True,True,2025-03-23 16:27:11.745
chestnut,25.6,94.1,1,479,879,False,False,False,True,True,2025-03-23 16:27:28.318
chestnut,25.7,94.0,1,481,882,False,False,False,True,True,2025-03-23 16:27:44.606
chestnut,25.7,93.9,1,492,870,False,False,False,True,True,2025-03-23 16:28:00.987
chestnut,25.8,93.8,1,493,865,False,False,False,True,True,2025-03-23 16:28:17.531
chestnut,25.8,93.7,1,493,863,False,False,False,True,True,2025-03-23 16:28:34.091
chestnut,25.8,93.5,1,480,866,False,False,False,True,True,2025-03-23 16:28:50.569
chestnut,25.9,93.5,1,500,885,False,False,False,True,True,2025-03-23 16:29:07.129
chestnut,25.9,93.4,1,498,887,False,False,False,True,True,2025-03-23 16:29:23.733
chestnut,25.9,93.2,1,490,880,True,False,False,True,True,2025-03-23 16:29:40.318
chestnut,25.8,89.8,1,431,572,True,False,False,True,True,2025-03-23 16:29:56.800
chestnut,25.6,84.5,1,355,413,True,False,True,True,True,2025-03-23 16:30:13.077
chestnut,25.4,89.4,1,441,402,True,False,True,True,True,2025-03-23 16:30:29.573
chestnut,25.1,91.6,1,466,400,False,False,False,True,True,2025-03-23 16:30:45.959
chestnut,25.0,93.3,1,525,498,False,False,False,True,True,2025-03-23 16:31:02.445
chestnut,25.0,93.6,1,562,518,False,False,False,True,True,2025-03-23 16:31:18.936
chestnut,25.1,94.0,1,525,517,False,False,False,True,True,2025-03-23 16:31:35.415
chestnut,25.1,94.3,1,540,544,False,False,False,True,True,2025-03-23 16:31:51.697
chestnut,25.2,94.5,1,511,604,False,False,False,True,True,2025-03-23 16:32:08.082
chestnut,25.2,94.5,1,531,642,False,False,False,True,True,2025-03-23 16:32:23.868
chestnut,25.3,94.5,1,484,718,False,False,False,True,True,2025-03-23 16:32:40.454
chestnut,25.4,94.5,1,503,815,False,False,False,True,True,2025-03-23 16:32:56.972
chestnut,25.4,94.5,1,465,817,False,False,False,True,True,2025-03-23 16:33:13.690
chestnut,25.5,94.4,1,494,835,False,False,False,True,True,2025-03-23 16:33:30.410
chestnut,25.6,94.4,1,510,850,False,False,False,True,True,2025-03-23 16:33:47.006
chestnut,25.6,94.3,1,464,846,False,False,False,True,True,2025-03-23 16:34:03.495
chestnut,25.6,94.3,1,496,863,False,False,False,True,True,2025-03-23 16:34:19.969
chestnut,25.7,94.2,1,470,867,False,False,False,True,True,2025-03-23 16:34:36.256
chestnut,25.7,94.1,1,486,879,False,False,False,True,True,2025-03-23 16:34:52.645
chestnut,25.7,94.0,1,508,879,False,False,False,True,True,2025-03-23 16:35:09.033
chestnut,25.8,93.9,1,473,869,False,False,False,True,True,2025-03-23 16:35:25.420
chestnut,25.8,94.0,1,465,876,False,False,False,True,True,2025-03-23 16:35:41.907
chestnut,25.9,93.7,1,480,893,False,False,False,True,True,2025-03-23 16:35:58.394
chestnut,25.9,93.6,1,450,903,False,False,False,True,True,2025-03-23 16:36:14.987
chestnut,26.0,93.5,1,510,890,False,False,False,True,True,2025-03-23 16:36:31.461
chestnut,26.0,93.5,1,450,906,True,False,False,True,True,2025-03-23 16:36:47.751
chestnut,25.8,89.7,1,358,593,True,False,False,True,True,2025-03-23 16:37:04.115
chestnut,25.6,85.4,1,363,420,True,False,False,True,True,2025-03-23 16:37:20.502
chestnut,25.5,83.1,1,388,400,True,False,True,True,True,2025-03-23 16:37:36.885
chestnut,25.4,88.8,1,432,436,False,False,True,True,True,2025-03-23 16:37:53.285
chestnut,25.3,92.9,1,592,600,False,False,False,True,True,2025-03-23 16:38:09.654
chestnut,25.3,93.7,1,561,562,False,False,False,True,True,2025-03-23 16:38:27.569
